,Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Wind Chill,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Wind Gust,Visibility,Cloud Cover,Relative Humidity,Conditions
826,"Krishnarajanagara, Karnataka, India",04-07-2012,24,24,24,,,18,,,1.4,250,,2,9,79.91,Rain
827,"Krishnarajanagara, Karnataka, India",04-08-2012,25.2,25.2,25.2,,,0,,,1.4,320,,2,0,73.71,Clear
828,"Krishnarajanagara, Karnataka, India",04-09-2012,24.3,24.3,24.3,,,1,,,1.4,290,,2,0,81.51,Rain
829,"Krishnarajanagara, Karnataka, India",04-10-2012,23.6,23.6,23.6,,,1,,,1.4,230,,2,0,82.5,Rain
830,"Krishnarajanagara, Karnataka, India",04-11-2012,23.4,23.4,23.4,,,0,,,1.8,250,,2,34.5,69.38,Partially cloudy
831,"Krishnarajanagara, Karnataka, India",04-12-2012,24.7,24.7,24.7,,,0,,,2.8,200,,2,7.7,62.45,Clear
832,"Krishnarajanagara, Karnataka, India",04/13/2012,25.5,25.5,25.5,,,0,,,0.8,320,,2,6.8,61.28,Clear
833,"Krishnarajanagara, Karnataka, India",04/14/2012,26.2,26.2,26.2,,,0,,,3.2,155,,2,2.3,65.45,Clear
834,"Krishnarajanagara, Karnataka, India",04/15/2012,25.6,25.6,25.6,,,0,,,1.4,90,,3.5,46.5,67.25,Partially cloudy
835,"Krishnarajanagara, Karnataka, India",04/16/2012,26.1,26.1,26.1,,,0,,,1.4,90,,2,0,68.21,Clear
836,"Krishnarajanagara, Karnataka, India",04/17/2012,24.7,24.7,24.7,,,10,,,1.8,124,,2,0,75.03,Rain
837,"Krishnarajanagara, Karnataka, India",04/18/2012,24.1,24.1,24.1,,,5,,,0,,,2.5,9,77.09,Rain
838,"Krishnarajanagara, Karnataka, India",04/19/2012,23,23,23,,,17.03,,,1.4,180,,2.5,95.5,81.86,"Rain, Overcast"
839,"Krishnarajanagara, Karnataka, India",04/20/2012,24.6,24.6,24.6,,,0,,,1.4,270,,2,0,81.13,Clear
840,"Krishnarajanagara, Karnataka, India",04/21/2012,23.8,23.8,23.8,,,20,,,2.6,317,,2,38.7,75.88,"Rain, Partially cloudy"
841,"Krishnarajanagara, Karnataka, India",04/22/2012,24.9,24.9,24.9,,,0,,,1.4,200,,2,59,84.63,Partially cloudy
842,"Krishnarajanagara, Karnataka, India",04/23/2012,25.7,25.7,25.7,,,0,,,1.8,297,,2,30,80.27,Partially cloudy
843,"Krishnarajanagara, Karnataka, India",04/24/2012,24.7,24.7,24.7,,,4.68,,,3.2,81,,2,0,78.24,Rain
844,"Krishnarajanagara, Karnataka, India",04/25/2012,22.6,22.6,22.6,,,6.19,,,3.2,61,,1.8,84.5,83.68,"Rain, Overcast"
845,"Krishnarajanagara, Karnataka, India",04/26/2012,24.2,24.2,24.2,,,36.68,,,3.6,86,,2,59,78.41,"Rain, Partially cloudy"
846,"Krishnarajanagara, Karnataka, India",04/27/2012,24.1,24.1,24.1,,,15.55,,,0.4,140,,2,82.3,83.71,"Rain, Overcast"
847,"Krishnarajanagara, Karnataka, India",04/28/2012,23.5,23.5,23.5,,,13.32,,,1.8,340,,2,64.5,82.93,"Rain, Partially cloudy"
848,"Krishnarajanagara, Karnataka, India",04/29/2012,23.7,23.7,23.7,,,0.8,,,1.4,290,,2,49,84.18,"Rain, Partially cloudy"
849,"Krishnarajanagara, Karnataka, India",04/30/2012,25.1,25.1,25.1,,,0,,,3.6,270,,2,40,80.95,Partially cloudy
850,"Krishnarajanagara, Karnataka, India",05-01-2012,23.5,23.5,23.5,,,10.16,,,2.8,270,,2,82.3,86.72,"Rain, Overcast"
851,"Krishnarajanagara, Karnataka, India",05-02-2012,,,,,,0,,,,,,,,,
852,"Krishnarajanagara, Karnataka, India",05-03-2012,24.2,24.2,24.2,,,0.4,,,0.8,320,,2,56.8,83.46,"Rain, Partially cloudy"
853,"Krishnarajanagara, Karnataka, India",05-04-2012,24.3,24.3,24.3,,,0,,,3.6,250,,2,44.5,82.55,Partially cloudy
854,"Krishnarajanagara, Karnataka, India",05-05-2012,,,,,,0,,,,,,,,,
855,"Krishnarajanagara, Karnataka, India",05-06-2012,23.3,23.3,23.3,,,0,,,3.2,270,,2,9,77.69,Clear
856,"Krishnarajanagara, Karnataka, India",05-07-2012,23.7,23.7,23.7,,,0,,,1.8,200,,2,2.3,82.91,Clear
857,"Krishnarajanagara, Karnataka, India",05-08-2012,25.4,25.4,25.4,,,0,,,0,,,2,2.3,77.1,Clear
858,"Krishnarajanagara, Karnataka, India",05-09-2012,24,24,24,,,0.3,,,0.4,320,,2,18.1,82.77,Rain
859,"Krishnarajanagara, Karnataka, India",05-10-2012,25.1,25.1,25.1,,,0,,,1.8,335,,2,80,74.06,Overcast
860,"Krishnarajanagara, Karnataka, India",05-11-2012,24.1,24.1,24.1,,,4.32,,,2.8,230,,2,43.5,83.11,"Rain, Partially cloudy"
861,"Krishnarajanagara, Karnataka, India",05-12-2012,24.4,24.4,24.4,,,5,,,2.2,281,,2,59,80.41,"Rain, Partially cloudy"
862,"Krishnarajanagara, Karnataka, India",05/13/2012,24.4,24.4,24.4,,,0,,,0.4,50,,3.5,64.5,80.42,Partially cloudy
863,"Krishnarajanagara, Karnataka, India",05/14/2012,24.6,24.6,24.6,,,0,,,1.8,239,,2,41.3,80.86,Partially cloudy
864,"Krishnarajanagara, Karnataka, India",05/15/2012,24.2,24.2,24.2,,,1,,,2.8,250,,2,41.3,84.41,"Rain, Partially cloudy"
865,"Krishnarajanagara, Karnataka, India",05/16/2012,24,24,24,,,9,,,5.4,65,,2,32.3,77.32,"Rain, Partially cloudy"
866,"Krishnarajanagara, Karnataka, India",05/17/2012,24.2,24.2,24.2,,,0.6,,,2.8,290,,1.8,61.3,85.53,"Rain, Partially cloudy"
867,"Krishnarajanagara, Karnataka, India",05/18/2012,25.1,25.1,25.1,,,0.2,,,1.8,250,,2,43.5,78.82,"Rain, Partially cloudy"
868,"Krishnarajanagara, Karnataka, India",05/19/2012,26.3,26.3,26.3,,,0,,,3.2,266,,2,18.1,75.17,Clear
869,"Krishnarajanagara, Karnataka, India",05/20/2012,25.1,25.1,25.1,,,0,,,2.2,239,,2,41.3,78.07,Partially cloudy
870,"Krishnarajanagara, Karnataka, India",05/21/2012,25,25,25,,,0,,,3.6,266,,2,20.3,76.74,Clear
871,"Krishnarajanagara, Karnataka, India",05/22/2012,24.9,24.9,24.9,,,0,,,3.6,266,,2,51.3,77.16,Partially cloudy
872,"Krishnarajanagara, Karnataka, India",05/23/2012,25.1,25.1,25.1,,,0,,,6.3,250,,2,18.1,75.35,Clear
873,"Krishnarajanagara, Karnataka, India",05/24/2012,24.6,24.6,24.6,,,0,,,3.2,266,,2,51.3,77.46,Partially cloudy
874,"Krishnarajanagara, Karnataka, India",05/25/2012,24.7,24.7,24.7,,,0,,,6.7,250,,2,21.3,76.93,Clear
875,"Krishnarajanagara, Karnataka, India",05/26/2012,24.6,24.6,24.6,,,0,,,6.7,250,,2,43.5,72.34,Partially cloudy
876,"Krishnarajanagara, Karnataka, India",05/27/2012,24.6,24.6,24.6,,,0.2,,,1.8,266,,2,44.5,74.2,"Rain, Partially cloudy"
877,"Krishnarajanagara, Karnataka, India",05/28/2012,24.7,24.7,24.7,,,0,,,3.6,250,,2,64.5,75.84,Partially cloudy
878,"Krishnarajanagara, Karnataka, India",05/29/2012,23.9,23.9,23.9,,,0,,,4,281,,2,100,76.42,Overcast
879,"Krishnarajanagara, Karnataka, India",05/30/2012,24.5,24.5,24.5,,,0.2,,,4,239,,1.8,61.3,79.29,"Rain, Partially cloudy"
880,"Krishnarajanagara, Karnataka, India",05/31/2012,,,,,,0,,,,,,,,,
881,"Krishnarajanagara, Karnataka, India",06-01-2012,23.8,23.8,23.8,,,0,,,6.3,255,,2,43.5,79.53,Partially cloudy
882,"Krishnarajanagara, Karnataka, India",06-02-2012,23.9,23.9,23.9,,,0,,,2.8,250,,1.8,45.8,80.73,Partially cloudy
883,"Krishnarajanagara, Karnataka, India",06-03-2012,25,25,25,,,0.6,,,3.6,281,,2,45.8,76.95,"Rain, Partially cloudy"
884,"Krishnarajanagara, Karnataka, India",06-04-2012,24.8,24.8,24.8,,,0,,,2.8,250,,2,28.1,78.89,Partially cloudy
885,"Krishnarajanagara, Karnataka, India",06-05-2012,24.6,24.6,24.6,,,2,,,4.6,266,,1.8,45.8,79.3,"Rain, Partially cloudy"
886,"Krishnarajanagara, Karnataka, India",06-06-2012,24.1,24.1,24.1,,,2.79,,,7.2,230,,1.8,92.3,80.05,"Rain, Overcast"
887,"Krishnarajanagara, Karnataka, India",06-07-2012,23.3,23.3,23.3,,,11,,,6.3,270,,2,100,84.21,"Rain, Overcast"
888,"Krishnarajanagara, Karnataka, India",06-08-2012,22.8,22.8,22.8,,,8,,,5.9,239,,8,100,84.46,"Rain, Overcast"
889,"Krishnarajanagara, Karnataka, India",06-09-2012,24.5,24.5,24.5,,,7,,,3.6,255,,2,43.5,78.49,"Rain, Partially cloudy"
890,"Krishnarajanagara, Karnataka, India",06-10-2012,24,24,24,,,0,,,4,270,,2,51.3,76.92,Partially cloudy
891,"Krishnarajanagara, Karnataka, India",06-11-2012,23.6,23.6,23.6,,,0.3,,,3.2,250,,2,49,79.97,"Rain, Partially cloudy"
892,"Krishnarajanagara, Karnataka, India",06-12-2012,23.8,23.8,23.8,,,3,,,3.2,281,,2,51.3,82.29,"Rain, Partially cloudy"
893,"Krishnarajanagara, Karnataka, India",06/13/2012,23.5,23.5,23.5,,,1.23,,,4.2,230,,2,59,84.47,"Rain, Partially cloudy"
894,"Krishnarajanagara, Karnataka, India",06/14/2012,23.2,23.2,23.2,,,5.45,,,3.2,281,,1.8,69,87.42,"Rain, Partially cloudy"
895,"Krishnarajanagara, Karnataka, India",06/15/2012,23.5,23.5,23.5,,,21,,,3.6,210,,2,43.5,81.31,"Rain, Partially cloudy"
896,"Krishnarajanagara, Karnataka, India",06/16/2012,23.8,23.8,23.8,,,3,,,3.2,270,,2,45.8,79.19,"Rain, Partially cloudy"
897,"Krishnarajanagara, Karnataka, India",06/17/2012,22.1,22.1,22.1,,,28,,,3.2,239,,1.8,84.5,83.9,"Rain, Overcast"
898,"Krishnarajanagara, Karnataka, India",06/18/2012,20.4,20.4,20.4,,,17.76,,,3.6,281,,1.8,100,92.66,"Rain, Overcast"
899,"Krishnarajanagara, Karnataka, India",06/19/2012,21.6,21.6,21.6,,,26.86,,,3.2,243,,1.8,100,90.53,"Rain, Overcast"
900,"Krishnarajanagara, Karnataka, India",06/20/2012,22.4,22.4,22.4,,,26,,,7.6,239,,1.8,84.5,85.41,"Rain, Overcast"
901,"Krishnarajanagara, Karnataka, India",06/21/2012,22.2,22.2,22.2,,,7.16,,,5,270,,1.8,69,84.63,"Rain, Partially cloudy"
902,"Krishnarajanagara, Karnataka, India",06/22/2012,22.4,22.4,22.4,,,6.06,,,3.6,261,,1.8,84.5,97.13,"Rain, Overcast"
903,"Krishnarajanagara, Karnataka, India",06/23/2012,23.1,23.1,23.1,,,4,,,2.8,270,,2,43.5,74.55,"Rain, Partially cloudy"
904,"Krishnarajanagara, Karnataka, India",06/24/2012,23.2,23.2,23.2,,,3,,,3.6,250,,2,49,86.95,"Rain, Partially cloudy"
905,"Krishnarajanagara, Karnataka, India",06/25/2012,23.7,23.7,23.7,,,1,,,4.6,239,,2,41.3,82.48,"Rain, Partially cloudy"
906,"Krishnarajanagara, Karnataka, India",06/26/2012,23.4,23.4,23.4,,,1,,,3.6,250,,2,30.3,81.08,"Rain, Partially cloudy"
907,"Krishnarajanagara, Karnataka, India",06/27/2012,22,22,22,,,14,,,2.8,250,,2,100,82.42,"Rain, Overcast"
908,"Krishnarajanagara, Karnataka, India",06/28/2012,23,23,23,,,2,,,4,239,,1.8,61.3,83.05,"Rain, Partially cloudy"
909,"Krishnarajanagara, Karnataka, India",06/29/2012,,,,,,0,,,,,,,,,
910,"Krishnarajanagara, Karnataka, India",06/30/2012,21.9,21.9,21.9,,,11,,,3.6,239,,2,61.3,84.39,"Rain, Partially cloudy"
911,"Krishnarajanagara, Karnataka, India",07-01-2012,22.2,22.2,22.2,,,3.71,,,6.3,270,,1.8,61.3,85.11,"Rain, Partially cloudy"
912,"Krishnarajanagara, Karnataka, India",07-02-2012,22.5,22.5,22.5,,,36,,,3.2,239,,1.8,69,81.97,"Rain, Partially cloudy"
913,"Krishnarajanagara, Karnataka, India",07-03-2012,23.7,23.7,23.7,,,29,,,3.2,239,,2,69,79.51,"Rain, Partially cloudy"
914,"Krishnarajanagara, Karnataka, India",07-04-2012,22.8,22.8,22.8,,,4,,,4.9,239,,2,69,80.72,"Rain, Partially cloudy"
915,"Krishnarajanagara, Karnataka, India",07-05-2012,24.1,24.1,24.1,,,3,,,3.2,250,,2,64.5,77.68,"Rain, Partially cloudy"
916,"Krishnarajanagara, Karnataka, India",07-06-2012,23.6,23.6,23.6,,,6,,,3.6,239,,2,69,77.62,"Rain, Partially cloudy"
917,"Krishnarajanagara, Karnataka, India",07-07-2012,23.8,23.8,23.8,,,9,,,3.2,239,,2,69,81.07,"Rain, Partially cloudy"
918,"Krishnarajanagara, Karnataka, India",07-08-2012,22.4,22.4,22.4,,,13,,,3.6,239,,1.8,69,83.84,"Rain, Partially cloudy"
919,"Krishnarajanagara, Karnataka, India",07-09-2012,22.7,22.7,22.7,,,7.77,,,3.2,239,,2,90,86.59,"Rain, Overcast"
920,"Krishnarajanagara, Karnataka, India",07-10-2012,22.2,22.2,22.2,,,7.51,,,4.6,261,,1.8,100,87.52,"Rain, Overcast"
921,"Krishnarajanagara, Karnataka, India",07-11-2012,22.2,22.2,22.2,,,2.35,,,2.8,230,,2,56.8,85.65,"Rain, Partially cloudy"
922,"Krishnarajanagara, Karnataka, India",07-12-2012,22.6,22.6,22.6,,,20,,,3.2,239,,2,56.8,84.94,"Rain, Partially cloudy"
923,"Krishnarajanagara, Karnataka, India",07/13/2012,22.9,22.9,22.9,,,3,,,1.8,270,,2,92.3,82.02,"Rain, Overcast"
924,"Krishnarajanagara, Karnataka, India",07/14/2012,22.3,22.3,22.3,,,11,,,3.2,270,,3.3,84.5,84.42,"Rain, Overcast"
925,"Krishnarajanagara, Karnataka, India",07/15/2012,21.7,21.7,21.7,,,5.16,,,3.2,239,,2,84.5,89.91,"Rain, Overcast"
926,"Krishnarajanagara, Karnataka, India",07/16/2012,23.1,23.1,23.1,,,8,,,3.2,250,,2,66.8,84.54,"Rain, Partially cloudy"
927,"Krishnarajanagara, Karnataka, India",07/17/2012,23.6,23.6,23.6,,,1,,,2.8,270,,2,51.3,82.25,"Rain, Partially cloudy"
928,"Krishnarajanagara, Karnataka, India",07/18/2012,21.9,21.9,21.9,,,27,,,2.8,270,,1.8,100,85.19,"Rain, Overcast"
929,"Krishnarajanagara, Karnataka, India",07/19/2012,22.8,22.8,22.8,,,20,,,6.7,270,,2,69,79.39,"Rain, Partially cloudy"
930,"Krishnarajanagara, Karnataka, India",07/20/2012,22.3,22.3,22.3,,,0.4,,,4,239,,1.8,100,81.53,"Rain, Overcast"
931,"Krishnarajanagara, Karnataka, India",07/21/2012,22.6,22.6,22.6,,,8,,,6.3,297,,1.8,92.3,81.49,"Rain, Overcast"
932,"Krishnarajanagara, Karnataka, India",07/22/2012,22.9,22.9,22.9,,,42,,,6.3,230,,1.8,61.3,80.41,"Rain, Partially cloudy"
933,"Krishnarajanagara, Karnataka, India",07/23/2012,22.2,22.2,22.2,,,5.73,,,4,255,,2,84.5,83.48,"Rain, Overcast"
934,"Krishnarajanagara, Karnataka, India",07/24/2012,,,,,,0,,,,,,,,,
935,"Krishnarajanagara, Karnataka, India",07/25/2012,22.8,22.8,22.8,,,3,,,4.6,239,,1.8,53.5,82.13,"Rain, Partially cloudy"
936,"Krishnarajanagara, Karnataka, India",07/26/2012,22.8,22.8,22.8,,,52,,,6.3,250,,1.5,84.5,82.47,"Rain, Overcast"
937,"Krishnarajanagara, Karnataka, India",07/27/2012,22.4,22.4,22.4,,,62,,,4.2,230,,1.8,84.5,86.48,"Rain, Overcast"
938,"Krishnarajanagara, Karnataka, India",07/28/2012,26.9,26.9,26.9,,28.2,33,,,4.5,281,,1.8,45.8,63.48,"Rain, Partially cloudy"
939,"Krishnarajanagara, Karnataka, India",07/29/2012,22.1,22.1,22.1,,,23,,,3.2,239,,1.8,53.5,84.57,"Rain, Partially cloudy"
940,"Krishnarajanagara, Karnataka, India",07/30/2012,22.8,22.8,22.8,,,5,,,3.6,281,,2,59,78.69,"Rain, Partially cloudy"
941,"Krishnarajanagara, Karnataka, India",07/31/2012,22.7,22.7,22.7,,,5,,,2.8,230,,2,53.5,76.78,"Rain, Partially cloudy"
942,"Krishnarajanagara, Karnataka, India",08-01-2012,21.8,21.8,21.8,,,4,,,3.2,281,,2,92.3,87.68,"Rain, Overcast"
943,"Krishnarajanagara, Karnataka, India",08-02-2012,22.2,22.2,22.2,,,1,,,4.6,239,,1.8,84.5,79.87,"Rain, Overcast"
944,"Krishnarajanagara, Karnataka, India",08-03-2012,22.8,22.8,22.8,,,2.68,,,6.7,230,,2,45.8,81.78,"Rain, Partially cloudy"
945,"Krishnarajanagara, Karnataka, India",08-04-2012,22.6,22.6,22.6,,,5,,,5.4,281,,1.8,84.5,78.34,"Rain, Overcast"
946,"Krishnarajanagara, Karnataka, India",08-05-2012,,,,,,0,,,,,,,,,
947,"Krishnarajanagara, Karnataka, India",08-06-2012,23.1,23.1,23.1,,,74,,,4.6,250,,1.8,84.5,81.25,"Rain, Overcast"
948,"Krishnarajanagara, Karnataka, India",08-07-2012,22.2,22.2,22.2,,,24.16,,,2.8,230,,1.5,84.5,86.22,"Rain, Overcast"
949,"Krishnarajanagara, Karnataka, India",08-08-2012,22.4,22.4,22.4,,,14.15,,,3.2,261,,1.5,100,85.41,"Rain, Overcast"
950,"Krishnarajanagara, Karnataka, India",08-09-2012,22.2,22.2,22.2,,,53,,,4.6,255,,1.5,100,87.96,"Rain, Overcast"
951,"Krishnarajanagara, Karnataka, India",08-10-2012,21.8,21.8,21.8,,,43,,,1.2,230,,1.5,100,85.06,"Rain, Overcast"
952,"Krishnarajanagara, Karnataka, India",08-11-2012,22.1,22.1,22.1,,,50,,,4,239,,1.5,69,82.22,"Rain, Partially cloudy"
953,"Krishnarajanagara, Karnataka, India",08-12-2012,21.9,21.9,21.9,,,43,,,3.2,239,,1.5,92.3,85.08,"Rain, Overcast"
954,"Krishnarajanagara, Karnataka, India",08/13/2012,22.1,22.1,22.1,,,4.93,,,3.2,239,,1.8,100,89.23,"Rain, Overcast"
955,"Krishnarajanagara, Karnataka, India",08/14/2012,23,23,23,,,3,,,4.6,250,,2,30.3,81.36,"Rain, Partially cloudy"
956,"Krishnarajanagara, Karnataka, India",08/15/2012,22.5,22.5,22.5,,,0.6,,,3.2,250,,2,61.3,83.5,"Rain, Partially cloudy"
957,"Krishnarajanagara, Karnataka, India",08/16/2012,,,,,,0,,,,,,,,,
958,"Krishnarajanagara, Karnataka, India",08/17/2012,22.7,22.7,22.7,,,2.35,,,3.2,281,,2,61.3,79.37,"Rain, Partially cloudy"
959,"Krishnarajanagara, Karnataka, India",08/18/2012,22.2,22.2,22.2,,,20,,,0.4,320,,1.8,100,85.03,"Rain, Overcast"
960,"Krishnarajanagara, Karnataka, India",08/19/2012,22.6,22.6,22.6,,,21,,,3.6,239,,2,61.3,83.23,"Rain, Partially cloudy"
961,"Krishnarajanagara, Karnataka, India",08/20/2012,22,22,22,,,0.1,,,2.2,250,,2,25.8,83.93,"Rain, Partially cloudy"
962,"Krishnarajanagara, Karnataka, India",08/21/2012,23.1,23.1,23.1,,,0,,,5,250,,2,51.3,80.93,Partially cloudy
963,"Krishnarajanagara, Karnataka, India",08/22/2012,22,22,22,,,0,,,1.4,270,,2,95.5,83.93,Overcast
964,"Krishnarajanagara, Karnataka, India",08/23/2012,23.8,23.8,23.8,,,0,,,1.4,270,,2,6.8,76.51,Clear
965,"Krishnarajanagara, Karnataka, India",08/24/2012,22.4,22.4,22.4,,,7.97,,,0.8,90,,2,87.7,86.16,"Rain, Overcast"
966,"Krishnarajanagara, Karnataka, India",08/25/2012,22.5,22.5,22.5,,,11.42,,,2.8,270,,2,84.5,86.24,"Rain, Overcast"
967,"Krishnarajanagara, Karnataka, India",08/26/2012,21.3,21.3,21.3,,,12.15,,,2.8,270,,1.5,84.5,88.48,"Rain, Overcast"
968,"Krishnarajanagara, Karnataka, India",08/27/2012,21.2,21.2,21.2,,,3.62,,,3.2,270,,1.8,100,87.5,"Rain, Overcast"
969,"Krishnarajanagara, Karnataka, India",08/28/2012,22.1,22.1,22.1,,,33,,,4,281,,1.8,61.3,85.61,"Rain, Partially cloudy"
970,"Krishnarajanagara, Karnataka, India",08/29/2012,22.3,22.3,22.3,,,13.22,,,3.6,239,,1.5,69,86.71,"Rain, Partially cloudy"
971,"Krishnarajanagara, Karnataka, India",08/30/2012,21.5,21.5,21.5,,,46,,,4,270,,1.5,100,89.6,"Rain, Overcast"
972,"Krishnarajanagara, Karnataka, India",08/31/2012,20.6,20.6,20.6,,,17.42,,,3.6,270,,1.8,100,89.59,"Rain, Overcast"
973,"Krishnarajanagara, Karnataka, India",09-01-2012,72,72,72,,,0.5,,,2.9,250,,1.1,69,87.71,"Rain, Partially cloudy"
974,"Krishnarajanagara, Karnataka, India",09-02-2012,73.4,73.4,73.4,,,0.16,,,2,239,,1.1,69,83.69,"Rain, Partially cloudy"
975,"Krishnarajanagara, Karnataka, India",09-03-2012,71.9,71.9,71.9,,,0,,,3.1,250,,1,100,87.59,Overcast
976,"Krishnarajanagara, Karnataka, India",09-04-2012,71.6,71.6,71.6,,,0.51,,,1.4,270,,1.1,92.3,88.29,"Rain, Overcast"
977,"Krishnarajanagara, Karnataka, India",09-05-2012,70.6,70.6,70.6,,,0.19,,,2,281,,1.1,69,89.4,"Rain, Partially cloudy"
978,"Krishnarajanagara, Karnataka, India",09-06-2012,73.2,73.2,73.2,,,0.2,,,2,281,,2.1,45.8,82.02,"Rain, Partially cloudy"
979,"Krishnarajanagara, Karnataka, India",09-07-2012,72,72,72,,,0.55,,,2,250,,1.1,69,86.1,"Rain, Partially cloudy"
980,"Krishnarajanagara, Karnataka, India",09-08-2012,71,71,71,,,1.06,,,0.9,200,,1.1,100,86.08,"Rain, Overcast"
981,"Krishnarajanagara, Karnataka, India",09-09-2012,,,,,,0,,,,,,,,,
982,"Krishnarajanagara, Karnataka, India",09-10-2012,72,72,72,,,0.32,,,0.3,230,,1.1,61.3,86.98,"Rain, Partially cloudy"
983,"Krishnarajanagara, Karnataka, India",09-11-2012,71.7,71.7,71.7,,,0.08,,,2,270,,1.2,59,86.95,"Rain, Partially cloudy"
984,"Krishnarajanagara, Karnataka, India",09-12-2012,73.1,73.1,73.1,,,0.21,,,2,239,,1.2,61.3,80.95,"Rain, Partially cloudy"
985,"Krishnarajanagara, Karnataka, India",09/13/2012,,,,,,0,,,,,,,,,
986,"Krishnarajanagara, Karnataka, India",09/14/2012,72.5,72.5,72.5,,,0.34,,,3,250,,1.2,64.5,84.36,"Rain, Partially cloudy"
987,"Krishnarajanagara, Karnataka, India",09/15/2012,71.9,71.9,71.9,,,0.59,,,2.6,200,,1,45.8,83.36,"Rain, Partially cloudy"
988,"Krishnarajanagara, Karnataka, India",09/16/2012,70.5,70.5,70.5,,,0.26,,,2,239,,1.1,61.3,85.77,"Rain, Partially cloudy"
989,"Krishnarajanagara, Karnataka, India",09/17/2012,71.4,71.4,71.4,,,0.37,,,2,239,,1.1,53.5,84.48,"Rain, Partially cloudy"
990,"Krishnarajanagara, Karnataka, India",09/18/2012,70.5,70.5,70.5,,,0.43,,,1.1,255,,1.1,45.8,85.78,"Rain, Partially cloudy"
991,"Krishnarajanagara, Karnataka, India",09/19/2012,70.9,70.9,70.9,,,0.91,,,0.9,200,,1.2,19,84.38,Rain
992,"Krishnarajanagara, Karnataka, India",09/20/2012,70.9,70.9,70.9,,,0,,,0.3,320,,1.2,30,81.58,Partially cloudy
993,"Krishnarajanagara, Karnataka, India",09/21/2012,72.8,72.8,72.8,,,0,,,0,,,1.2,16.8,76.99,Clear
994,"Krishnarajanagara, Karnataka, India",09/22/2012,,,,,,0,,,,,,,,,
995,"Krishnarajanagara, Karnataka, India",09/23/2012,,,,,,0,,,,,,,,,
996,"Krishnarajanagara, Karnataka, India",09/24/2012,72,72,72,,,0,,,2.6,250,,1.2,34.5,77.1,Partially cloudy
997,"Krishnarajanagara, Karnataka, India",09/25/2012,71.9,71.9,71.9,,,0.01,,,2,297,,1.2,21.3,76.66,Rain
998,"Krishnarajanagara, Karnataka, India",09/26/2012,72.4,72.4,72.4,,,0,,,0.3,320,,1.2,44.5,81.31,Partially cloudy
999,"Krishnarajanagara, Karnataka, India",09/27/2012,73,73,73,,,0,,,0.5,320,,1.5,47.7,80.65,Partially cloudy
1000,"Krishnarajanagara, Karnataka, India",09/28/2012,74.2,74.2,74.2,,,0.87,,,0.9,230,,1.2,49,80.87,"Rain, Partially cloudy"
1001,"Krishnarajanagara, Karnataka, India",09/29/2012,72.4,72.4,72.4,,,0.04,,,1.1,250,,1.5,50,86.54,"Rain, Partially cloudy"
1002,"Krishnarajanagara, Karnataka, India",09/30/2012,72.8,72.8,72.8,,,0,,,1.7,230,,1.2,66.8,84.48,Partially cloudy
1003,"Krishnarajanagara, Karnataka, India",10-01-2012,71.9,71.9,71.9,,,1.04,,,0.9,230,,1.2,100,87.57,"Rain, Overcast"
1004,"Krishnarajanagara, Karnataka, India",10-02-2012,71.7,71.7,71.7,,,0.31,,,1.7,230,,1.1,69,89.02,"Rain, Partially cloudy"
1005,"Krishnarajanagara, Karnataka, India",10-03-2012,71.4,71.4,71.4,,,0.59,,,2,235,,1.2,41.3,83.13,"Rain, Partially cloudy"
1006,"Krishnarajanagara, Karnataka, India",10-04-2012,70.6,70.6,70.6,,,0,,,0,,,2.2,22.6,78.81,Clear
1007,"Krishnarajanagara, Karnataka, India",10-05-2012,71.6,71.6,71.6,,,0.16,,,1.1,270,,1.2,18.1,77.32,Rain
1008,"Krishnarajanagara, Karnataka, India",10-06-2012,72.8,72.8,72.8,,,0,,,0.3,270,,1.2,80,84.56,Overcast
1009,"Krishnarajanagara, Karnataka, India",10-07-2012,70.9,70.9,70.9,,,0.01,,,0,,,1.2,97.7,88.17,"Rain, Overcast"
1010,"Krishnarajanagara, Karnataka, India",10-08-2012,76.3,76.3,76.3,,,0.01,,,1.1,30,,1.5,45.5,76.41,"Rain, Partially cloudy"
1011,"Krishnarajanagara, Karnataka, India",10-09-2012,72.8,72.8,72.8,,,1.83,,,0,,,5.1,87.7,90.77,"Rain, Overcast"
1012,"Krishnarajanagara, Karnataka, India",10-10-2012,73.1,73.1,73.1,,,0.12,,,0,,,1.2,32.3,87.37,"Rain, Partially cloudy"
1013,"Krishnarajanagara, Karnataka, India",10-11-2012,,,,,,0,,,,,,,,,
1014,"Krishnarajanagara, Karnataka, India",10-12-2012,,,,,,0,,,,,,,,,
1015,"Krishnarajanagara, Karnataka, India",10/13/2012,73.2,73.2,73.2,,,0,,,0.5,90,,1.2,97.7,84.06,Overcast
1016,"Krishnarajanagara, Karnataka, India",10/14/2012,74.2,74.2,74.2,,,0.02,,,0.3,50,,1.5,68.7,78.02,"Rain, Partially cloudy"
1017,"Krishnarajanagara, Karnataka, India",10/15/2012,70.3,70.3,70.3,,,1.72,,,0.3,50,,1.2,47.7,89.02,"Rain, Partially cloudy"
1018,"Krishnarajanagara, Karnataka, India",10/16/2012,72.5,72.5,72.5,,,0.09,,,1.1,50,,1.2,43.5,85.55,"Rain, Partially cloudy"
